ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
22N4Xdj9Wm6vw4zzg,1499698534_8499826439613036.0,8499826439613040,7,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,0,CZE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22N4un4miStWqCr5R,943747487_3358500609.0,3358500609,9,0,1,0,0,Old,Age,Age,Young,Old,0,4,0,0,Desktop,0,1,CZE,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22N57f5Zc4mthWpTg,1313502799_8064922161043764.0,8064922161043760,6,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,0,Desktop,0,1,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22N5DCrPpipFRqwgH,-1293895018_212147635645991.0,212147635645991,8,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Mobile,0,1,BRA,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22N5skw84mrLDFCM3,1455298800_4263756617486081.0,4263756617486080,7,0,0,0,0,Young,Age,Age,Young,Old,1,4,0,1,Mobile,0,1,FRA,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22N6YcS9Zbw7paJzd,540190904_1957814164,1957814164,4,0,0,0,0,Female,Gender,Gender,Male,Female,0,3,0,1,Mobile,0,0,NLD,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
22N72ewMhq2LyrKYu,896768920_8981814151629806.0,8981814151629810,10,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,0,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
22N838dfBuMdEEFSo,-1353025014_8985875973825668.0,8985875973825670,3,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,0,0,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22N888jYfBdtkzE7c,1071474097_3000459473.0,3000459473,12,0,1,0,0,Old,Age,Age,Young,Old,0,1,0,0,,,,DEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22N88MJHgRrLe58R6,-1141133261_797315353,797315353,7,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,Mobile,0,0,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
22N8FJT6Q8tD3Mg9F,-272280895_5571636859436431.0,5571636859436430,1,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Mobile,0,1,TUR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22N8ck3543fZEFP5Z,-1591410042_8272703886051886.0,8272703886051890,10,0,0,1,0,Rand,Random,Random,,,,3,1,0,Mobile,0,1,JPN,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22N8jM4k4mn6RLS7n,222552665_8422650943178789.0,8422650943178790,1,0,1,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,1,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22N8wazyPiamCSQ79,-192064375_8810217413372203.0,8810217413372200,11,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Mobile,0,1,DEU,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
22N9Cq9Wxfmoc4GRa,-345021222_2338718077.0,2338718077,3,0,1,0,2,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,0,1,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
22N9tkbuju6FRLiD9,-1645585233_738474073672215.0,738474073672215,8,0,0,0,2,Female,Gender,Gender,Male,Female,0,3,0,1,Desktop,0,0,BGR,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NABoM3ncgqx2GBu,-417168145_3988255568.0,3988255568,7,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,1,1,FIN,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
22NACz5AWiPKAj9pM,-1512851907_2906681439.0,2906681439,4,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Mobile,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NAMmCARj4ztGDvA,-1572184568_1901411860,1901411860,12,0,1,0,2,Young,Age,Age,Young,Old,1,1,0,1,,,,BRA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22NAuSmKdjuGBwxAy,1838773781_3023418833.0,3023418833,13,0,0,0,1,Male,Gender,Gender,Male,Female,1,1,0,1,Mobile,0,0,DEU,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22NBXo3zpG5ZswbYs,-1004264549_7271231473532553.0,7271231473532560,3,0,0,1,0,Young,Age,Age,Young,Old,1,2,0,1,Mobile,0,0,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NC7XQ5vWGb25oXa,-34051832_3247367354.0,3247367354,13,0,0,0,2,Rand,Random,Random,,,,5,2,1,Mobile,0,0,CHN,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22NCP8hw7mwfzpAHD,613955925_5492124172317764.0,5492124172317760,12,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,4,0,1,Desktop,0,0,BRA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22NCQ2zKi5WzKBJrm,2140683064_6575303675196347.0,6575303675196350,1,0,1,0,0,Young,Age,Age,Young,Old,1,4,0,0,Desktop,1,1,USA,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22NCkwgvmfnMsyQws,-264027620_1137910595,1137910595,8,0,0,0,2,Old,Age,Age,Young,Old,0,2,0,1,Mobile,0,1,CAN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NCoyecjXtQyLLNY,-1530631714_1790600022,1790600022,7,0,0,0,1,Old,Age,Age,Young,Old,0,2,0,1,Desktop,0,1,IDN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NDQpdkpXtDmRqzQ,71352542_11850226506481.0,11850226506481,11,0,1,0,0,Young,Age,Age,Young,Old,1,5,0,1,Mobile,0,0,JPN,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22NECLioPjd8dFzJP,-956002272_3449309182.0,3449309182,7,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,,,,RUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NEPKMWyuvvLeJKR,-1475821289_4630895112677081.0,4630895112677080,5,0,0,0,2,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,0,TUR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NEY8yedqyAD2inf,1463355106_3373761594.0,3373761594,8,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,0,Desktop,0,0,BRA,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22NEmpLZRnpH6Euc7,-877448097_2412084802518850.0,2412084802518850,1,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22NFBYQJ7Tcc3H6av,175993769_4172464662.0,4172464662,9,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,1,,,,DEU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22NFEfMXfqg9shfKX,286506648_2007191169,2007191169,7,0,0,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22NGKEzsdHPF4ujzL,-458170211_2993738950129219.0,2993738950129220,5,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,0,0,ITA,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0
22NGSzQJCkxsCYHSH,-548377445_967134120874106.0,967134120874106,9,0,0,0,1,Young,Age,Age,Young,Old,1,1,0,1,Desktop,0,0,TUR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22NGmPm68wuwDJQBZ,-1529077085_5778688036194808.0,5778688036194810,1,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,2,0,0,Desktop,1,1,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22NHE2Z8bAHtZLy8u,-870856090_3010717287945752.0,3010717287945750,1,0,0,0,0,Female,Gender,Gender,Male,Female,0,1,0,1,Desktop,0,1,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22NHKmpe7gf75iR4J,-1774411028_9839649659410846.0,9839649659410850,7,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,0,Desktop,1,0,USA,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
22NHvFJ7Ta7TqLGcW,-829842380_2210911196.0,2210911196,11,0,1,0,2,Female,Gender,Gender,Male,Female,0,2,0,0,Desktop,0,0,DEU,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22NJ8Bxf7NN7aZ7GQ,1036400527_1227056962375350.0,1227056962375350,3,0,0,0,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,1,0,NLD,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
22NJABQh6cGydiBs2,647305520_8134035358671099.0,8134035358671100,3,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Mobile,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22NJC6yumKfnsCB4t,1844717768_2813401181021211.0,2813401181021210,13,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,1,USA,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1
22NJL5FNB5K6SCAGz,-2126816408_3929520121.0,3929520121,12,0,0,0,2,High,Social Status,Social Status,High,Low,1,2,0,1,Desktop,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22NJfJLvvtBNpZKdb,-970583652_9799550873578108.0,9799550873578110,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,Desktop,0,1,ISR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
22NJpw3yNqS7mDd8e,-414934877_3822427573.0,3822427573,1,0,0,0,0,Old,Age,Age,Young,Old,0,5,0,0,Mobile,0,1,RUS,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NJvPFL9ShnDsYKK,582515238_2364547020484091.0,2364547020484090,13,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Desktop,0,0,SWE,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22NK4QLaNN4JrYfXc,135816131_9595735313916844.0,9595735313916840,13,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,1,GBR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
22NKRXq9peo3Tahis,-1218187795_1415293950,1415293950,3,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,2,3,1,Mobile,0,0,TWN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22NKZYXbCXF7Xyk6w,-698168918_8180882292750350.0,8180882292750350,3,0,1,0,1,Young,Age,Age,Young,Old,1,2,0,1,Desktop,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NKctsKbbGLkYcjj,65836924_3195490162.0,3195490162,13,0,1,0,0,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22NKuBjoQzx7D6Trz,-278056229_3310781710.0,3310781710,8,0,0,0,0,Male,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,1,GBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22NL6P3go4is2XxSP,-1897918708_1395902649921303.0,1395902649921300,8,0,0,0,1,Low,Social Status,Social Status,High,Low,0,2,0,1,Mobile,0,0,ITA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22NLBQ4LykPQrqdo7,-1848415633_8348124791401259.0,8348124791401260,10,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,5,0,1,Desktop,1,1,BRA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0
22NLo4fLszgTBcZmu,-65437150_644810470,644810470,4,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,4,1,0,,,,SWE,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
22NMCWyxwC6bhwD3o,-634648986_1133337268896574.0,1133337268896570,1,0,0,0,2,Young,Age,Age,Young,Old,1,3,0,1,Mobile,0,1,DEU,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22NMMg64tKQwhoWks,-1529468336_2082143119331398.0,2082143119331400,8,0,0,0,0,Low,Social Status,Social Status,High,Low,0,2,0,0,Mobile,0,1,BEL,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22NMhFenbTP4Aua7X,1676871473_4953752798439557.0,4953752798439560,10,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,0,0,MEX,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22NMkvkyxQYhxbMhy,-109952347_7467432064548598.0,7467432064548600,4,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,0,Mobile,0,0,ITA,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
22NN72TbBfPiyScEM,-905185590_3142947394.0,3142947394,12,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,4,0,0,Desktop,0,0,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22NN8BSRNvbWzLAxu,1162421739_3101198222.0,3101198222,4,0,1,0,0,Old,Age,Age,Young,Old,0,2,0,0,Desktop,0,1,USA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NNK56p9Tq9GdPun,1232078356_3878424253.0,3878424253,5,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Mobile,0,1,USA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
22NNXsDSe4TmMdPYS,-1950853808_2692828962.0,2692828962,11,0,0,0,1,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,0,0,USA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
22NNeiD37dgB8RPeM,-2023719812_9025853255782712.0,9025853255782710,6,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,4,1,Desktop,0,0,RUS,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
22NNo7b9ShMYN6M9h,-1908146588_2747906531124963.0,2747906531124960,3,0,1,0,1,Female,Gender,Gender,Male,Female,0,4,0,1,Desktop,0,1,GBR,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
22NNvA9GCeHM7Ch4v,-23446309_3340107216.0,3340107216,11,0,0,0,2,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Mobile,0,0,MYS,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
22NP9CE7eBQyeAaCz,-1906380869_5547262977991.0,5547262977991,6,0,0,0,2,Female,Gender,Gender,Male,Female,0,2,0,1,Desktop,0,0,VEN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22NPHGEan53pKj3KL,-1845364589_253292269161693.0,253292269161693,1,0,0,1,0,Old,Age,Age,Young,Old,0,4,0,0,Desktop,1,1,CZE,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NPQ8smZgrrqFPxs,-558889883_9420642120273776.0,9420642120273780,4,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Mobile,0,0,USA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22NQGpYDDojNdtk8w,1852707922_1821835943,1821835943,7,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,,,,CHE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
22NQHe7SY3LSzhaAP,1981335921_407147065,407147065,6,0,0,0,2,Rand,Random,Random,,,,2,0,0,Desktop,1,0,DNK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22NQce85XzLXDxad2,1837433299_533174342925331.0,533174342925331,12,0,0,0,1,Fat,Fitness,Fitness,Fit,Fat,0,4,0,1,Desktop,0,0,DNK,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
22NQhAHXrrXYeRN2W,2030033557_587778947,587778947,6,0,1,0,0,Young,Age,Age,Young,Old,1,2,0,0,Desktop,0,1,HUN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NQmqYpSoTQi7j3X,540992563_4870990088675171.0,4870990088675170,2,0,0,1,0,Young,Age,Age,Young,Old,1,5,0,1,Mobile,0,0,TUR,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22NR2a5gub9nJ89vo,-1630786152_4835539480466110.0,4835539480466110,6,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,1,CHE,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22NRQTyZDrMawm4ZR,-1088774760_5174806499144402.0,5174806499144400,7,0,1,0,1,Female,Gender,Gender,Male,Female,0,2,0,0,Desktop,0,0,CZE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22NRt6chf9oY8pbW8,-1681186163_690268196142080.0,690268196142080,1,0,1,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,Desktop,1,1,USA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22NRuCfxaJPQw82Dt,1899216363_1084306619,1084306619,4,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,3,0,0,Mobile,0,1,FIN,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22NS7zCyZbFnKxQDn,-1937928197_2012012127,2012012127,1,0,0,1,0,Female,Gender,Gender,Male,Female,0,1,0,0,Desktop,1,1,MEX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NTF2mFdrNtL3Lad,-190375108_9227704400756826.0,9227704400756830,3,0,0,0,0,Low,Social Status,Social Status,High,Low,0,1,0,1,Desktop,1,1,POL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22NTMFmHrA5AKEiog,-892420468_4437041427245.0,4437041427245,6,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Mobile,0,0,GBR,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22NTZ4ptCyu3c3uXx,1327754229_547636764,547636764,11,0,0,0,0,Male,Gender,Gender,Male,Female,1,1,0,0,Mobile,0,1,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NTt4w8LzmtbD6m3,-1548751510_5928920592952294.0,5928920592952290,4,0,1,0,0,Old,Age,Age,Young,Old,0,5,0,0,Desktop,1,1,GBR,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NTv6qe7nejdijmP,2127797104_2135252933,2135252933,13,0,0,0,2,Pets,Species,Species,Hoomans,Pets,0,4,0,1,Desktop,0,0,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22NTxFMqRb4DQdLxX,-266384697_4170840696926485.0,4170840696926490,1,0,0,0,1,Male,Gender,Gender,Male,Female,1,3,0,1,Desktop,0,1,HUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22NTxjuRAWdRHRac8,1295318068_6390249723936485.0,6390249723936490,2,0,0,1,0,Female,Gender,Gender,Male,Female,0,5,0,0,Mobile,0,0,FIN,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0
22NW7HMRYKRZEZmt6,660500749_917299903639111.0,917299903639111,10,0,0,1,0,Old,Age,Age,Young,Old,0,5,0,1,Desktop,0,1,CAN,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NW9JEkCvBiQYhpc,-1032914873_4089337252501432.0,4089337252501430,2,0,1,0,2,Male,Gender,Gender,Male,Female,1,4,0,0,Desktop,0,1,RUS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
22NWAEkgstKHxaasc,1716638285_9572082793777666.0,9572082793777670,10,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Mobile,0,1,RUS,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22NWLgbQxmymWsjaz,603303388_933079131,933079131,7,0,0,1,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,0,0,PHL,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22NWsioBXbaseNBJX,-1483858654_5801173354887237.0,5801173354887240,13,0,1,0,0,Fat,Fitness,Fitness,Fit,Fat,0,4,0,0,Mobile,0,0,ITA,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
22NWyejWzPqPA4wuW,-792531711_1475738980,1475738980,3,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,,,,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
22NXF6TukGTNemD7s,202338390_4659916009793514.0,4659916009793510,11,0,1,0,2,Old,Age,Age,Young,Old,0,1,0,0,Mobile,0,1,GBR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NXGNdmHEbrjrPhv,-693051648_5029668074971871.0,5029668074971870,13,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,3,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
22NXZZF2z7edXfrmu,1022713033_3687611442.0,3687611442,1,0,0,1,0,Female,Gender,Gender,Male,Female,0,3,0,0,Desktop,1,1,BRA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22NXgWdscabgpCudW,491955982_2670376237.0,2670376237,2,0,0,1,0,Low,Social Status,Social Status,High,Low,0,1,0,0,Mobile,0,1,GBR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22NXmpqD2dqkNaiKp,-1466231357_4641315608889867.0,4641315608889870,5,0,1,0,1,Male,Gender,Gender,Male,Female,1,2,0,1,Desktop,1,1,BRA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22NYMycKzrvSSBX39,-2090043627_9692668742797632.0,9692668742797630,5,0,0,1,0,Rand,Random,Random,,,,4,0,0,Desktop,1,0,FRA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
22NYNxujMCWEtDKcZ,-2094356433_4103844776142706.0,4103844776142710,9,0,1,0,1,Rand,Fitness,Random,,,,4,0,1,Desktop,0,1,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
22NZBFiAgiLeTpNrT,-738102853_1044793166,1044793166,7,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,,,,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22NaNbrAxYjJ6eXcF,-424016541_5248940759804630.0,5248940759804630,6,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,0,1,FRA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22NauLsFGnw88K2Hc,-431035373_621422822,621422822,1,0,0,0,0,Young,Age,Age,Young,Old,1,5,0,1,Desktop,0,1,CAN,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22NaxcNL8s4EA3gzX,977045036_8957069241441786.0,8957069241441790,12,0,0,0,1,Rand,Random,Random,,,,4,1,0,Mobile,0,1,ITA,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22NbL89HKAiFz24Tc,-1797339809_4241591577438343.0,4241591577438340,1,0,0,0,2,Female,Gender,Gender,Male,Female,0,2,0,0,Mobile,0,1,HUN,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22Nbh9Gr9Zq8jGRNr,1054110474_8889275095984701.0,8889275095984700,4,0,1,0,1,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,Mobile,1,0,ESP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22Nc52W6nCgEE6wnt,-1170809987_3977373496403795.0,3977373496403800,5,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,2,0,0,Desktop,0,0,FRA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22NcGmc9ztvuxJMa5,-1122193630_4168287980.0,4168287980,1,0,1,0,2,Young,Age,Age,Young,Old,1,5,0,0,Desktop,0,1,BRA,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22NdhiihxjtQcbEjm,-1138897469_3457850476.0,3457850476,12,0,1,0,2,Young,Age,Age,Young,Old,1,1,0,0,Desktop,1,1,USA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22Ne3rw6TAEhMwmMd,910631472_1153558934732692.0,1153558934732690,1,0,1,0,1,Young,Age,Age,Young,Old,1,3,0,1,Desktop,1,1,NLD,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22NeNZkSNcHeP9NgE,-1468899836_2750965918319030.0,2750965918319030,8,0,0,1,0,Young,Age,Age,Young,Old,1,1,0,1,Desktop,1,0,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22NeNiMeHYGFSFwER,-670800838_1649032501790593.0,1649032501790590,2,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,FRA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
